0.000000000000000000e+00 -inf -inf 4.991112995535678222e-04 -inf 0.000000000000000000e+00
1.999999955296516418e-02 -6.947277828472979877e+01 -6.345950516483095072e+01 5.030463714946591938e-04 -6.948411836374816630e+01 0.000000000000000000e+00
3.999999910593032837e-02 -3.473638914236489939e+01 -2.875839485735656709e+01 5.147895378664568656e-04 -3.478299631310741091e+01 0.000000000000000000e+00
5.999999865889549255e-02 -2.315759276157659841e+01 -1.723757187380149958e+01 5.341556287297876586e-04 -2.326215396346147912e+01 0.000000000000000000e+00
7.999999821186065674e-02 -1.736819457118244969e+01 -1.152764065469568422e+01 5.608392734756002806e-04 -1.755219606071091931e+01 0.000000000000000000e+00
1.000000014901161194e-01 -1.389455565694596118e+01 -8.153350570257750007e+00 5.944197160047257804e-04 -1.417787239583045356e+01 0.000000000000000000e+00
1.199999973177909851e-01 -1.157879638078829920e+01 -5.954863954622385158e+00 6.343674493423320532e-04 -1.197934583246175144e+01 0.000000000000000000e+00
1.400000005960464478e-01 -9.924682612104257728e+00 -4.433718151034668153e+00 6.800525650703660415e-04 -1.045815434375830577e+01 0.000000000000000000e+00
1.599999964237213135e-01 -8.684097285591224846e+00 -3.339379843883637733e+00 7.307546859215220724e-04 -9.363765334486425118e+00 0.000000000000000000e+00
1.800000071525573730e-01 -7.719197587192200061e+00 -2.531487353141866237e+00 7.856743249144651107e-04 -8.555817924105660666e+00 0.000000000000000000e+00
2.000000029802322388e-01 -6.947277828472980588e+00 -1.924796483098994093e+00 8.439454919158946534e-04 -7.949068782895787777e+00 0.000000000000000000e+00
2.199999988079071045e-01 -6.315707116793618070e+00 -1.464195031277327308e+00 9.046493488452178947e-04 -7.488406627217191414e+00 0.000000000000000000e+00
2.399999946355819702e-01 -5.789398190394149601e+00 -1.112239039518349681e+00 9.668286982022689839e-04 -7.136388456108856637e+00 0.000000000000000000e+00
2.599999904632568359e-01 -5.344059868056138640e+00 -8.424608317048158934e-01 1.029503076458416393e-03 -6.866547573917066494e+00 0.000000000000000000e+00
2.800000011920928955e-01 -4.962341306052128864e+00 -6.355555873256806265e-01 1.091684214313718782e-03 -6.659580148400076283e+00 0.000000000000000000e+00
3.000000119209289551e-01 -4.631518552315320392e+00 -4.770964526426040297e-01 1.152391620037941568e-03 -6.501060306311274850e+00 0.000000000000000000e+00
3.199999928474426270e-01 -4.342048642795612423e+00 -3.561038193858250267e-01 1.210668040172405363e-03 -6.380009396634362062e+00 0.000000000000000000e+00
3.400000035762786865e-01 -4.086634016748812215e+00 -2.641126645219094016e-01 1.265594553803463468e-03 -6.287963315256814845e+00 0.000000000000000000e+00
3.600000143051147461e-01 -3.859598793596100030e+00 -1.945411624767798553e-01 1.316305062396362201e-03 -6.218341102703092815e+00 0.000000000000000000e+00
3.799999952316284180e-01 -3.656462014985779163e+00 -1.422476972200752421e-01 1.361999946709216034e-03 -6.166001942562075122e+00 0.000000000000000000e+00
4.000000059604644775e-01 -3.473638914236490294e+00 -1.032095212811310614e-01 1.401958675440604079e-03 -6.126923807894399943e+00 0.000000000000000000e+00
4.199999868869781494e-01 -3.308227537368086058e+00 -7.428255761197624651e-02 1.435551166793646574e-03 -6.097963251733891532e+00 0.000000000000000000e+00
4.399999976158142090e-01 -3.157853558396809035e+00 -5.301720272139080065e-02 1.462247723803867605e-03 -6.076671200286296148e+00 0.000000000000000000e+00
4.600000083446502686e-01 -3.020555577596947927e+00 -3.751417504471109970e-02 1.481627386767454769e-03 -6.061148792946652542e+00 0.000000000000000000e+00
4.799999892711639404e-01 -2.894699095197074801e+00 -2.631003131275044815e-02 1.493384571066212274e-03 -6.049932892030393639e+00 0.000000000000000000e+00
5.000000000000000000e-01 -2.778911131389192324e+00 -1.828540026825507814e-02 1.497333885721888191e-03 -6.041904311671242311e+00 0.000000000000000000e+00
5.199999809265136719e-01 -2.672029934028069320e+00 -1.259110699802431892e-02 1.493413056699404579e-03 -6.036213939230034242e+00 0.000000000000000000e+00
5.400000214576721191e-01 -2.573065862397400316e+00 -8.588691522388215011e-03 1.481683908863419769e-03 -6.032223252902233490e+00 0.000000000000000000e+00
5.600000023841857910e-01 -2.481170653026064432e+00 -5.802672836606771745e-03 1.462331391104426930e-03 -6.029456586734211143e+00 0.000000000000000000e+00
5.799999833106994629e-01 -2.395613044301027728e+00 -3.882465714313905643e-03 1.435660660006501119e-03 -6.027563050343016648e+00 0.000000000000000000e+00
6.000000238418579102e-01 -2.315759276157660196e+00 -2.572239963170515602e-03 1.402092268042351084e-03 -6.026286392983837281e+00 0.000000000000000000e+00
6.200000047683715820e-01 -2.241057364023542053e+00 -1.687291874945520817e-03 1.362155532169713121e-03 -6.025441381631484461e+00 0.000000000000000000e+00
6.399999856948852539e-01 -2.171024321397806212e+00 -1.095717475501140591e-03 1.316480187395153946e-03 -6.024895482576814842e+00 0.000000000000000000e+00
6.600000262260437012e-01 -2.105235705597872986e+00 -7.043606305164073263e-04 1.265786456914514552e-03 -6.024554819462310640e+00 0.000000000000000000e+00
6.800000071525573730e-01 -2.043317008374406107e+00 -4.481686334319705408e-04 1.210873695407128914e-03 -6.024353540226734083e+00 0.000000000000000000e+00
6.999999880790710449e-01 -1.984936522420851501e+00 -2.822295559601857638e-04 1.152607784559942557e-03 -6.024245867060109560e+00 0.000000000000000000e+00
7.200000286102294922e-01 -1.929799396798050015e+00 -1.758917994536309405e-04 1.091907479572856937e-03 -6.024200229608589474e+00 0.000000000000000000e+00
7.400000095367431641e-01 -1.877642656344048699e+00 -1.084777249711909474e-04 1.029729921937895228e-03 -6.024194993091742667e+00 0.000000000000000000e+00
7.599999904632568359e-01 -1.828231007492889582e+00 -6.620021511269375382e-05 9.670555469312524339e-04 -6.024215389956890654e+00 0.000000000000000000e+00
7.799999713897705078e-01 -1.781353289352046287e+00 -3.997385471188788617e-05 9.048726238016302839e-04 -6.024251346519619688e+00 0.000000000000000000e+00
8.000000119209289551e-01 -1.736819457118245147e+00 -2.388175171448971438e-05 8.441616724300295832e-04 -6.024295965367993055e+00 0.000000000000000000e+00
8.199999928474426270e-01 -1.694458006944629336e+00 -1.411585519209634906e-05 7.858800021840135807e-04 -6.024344481141716834e+00 0.000000000000000000e+00
8.399999737739562988e-01 -1.654113768684043029e+00 -8.254255412522109776e-06 7.309466167626371691e-04 -6.024393552927358897e+00 0.000000000000000000e+00
8.600000143051147461e-01 -1.615646006621623387e+00 -4.774836289145994001e-06 6.802277230572047586e-04 -6.024440792401940747e+00 0.000000000000000000e+00
8.799999952316284180e-01 -1.578926779198404518e+00 -2.732312471105053370e-06 6.345230725286921548e-04 -6.024484454528651334e+00 0.000000000000000000e+00
8.999999761581420898e-01 -1.543839517438440279e+00 -1.546593212440584702e-06 5.945533504752801429e-04 -6.024523238531446445e+00 0.000000000000000000e+00
9.200000166893005371e-01 -1.510277788798473964e+00 -8.659230526027119260e-07 5.609488120400042731e-04 -6.024556162399721693e+00 0.000000000000000000e+00
9.399999976158142090e-01 -1.478144218824038347e+00 -4.795396751452434430e-07 5.342393441495220776e-04 -6.024582485484234695e+00 0.000000000000000000e+00
9.599999785423278809e-01 -1.447349547598537400e+00 -2.626620297775370164e-07 5.148461100904639905e-04 -6.024601661840648603e+00 0.000000000000000000e+00
9.800000190734863281e-01 -1.417811801729179866e+00 -1.422931018213790571e-07 5.030749084743262045e-04 -6.024613312673336551e+00 0.000000000000000000e+00
1.000000000000000000e+00 -1.389455565694596162e+00 -7.623795718457086182e-08 4.991113513088276223e-04 -6.024617210175357229e+00 0.000000000000000000e+00
1.019999980926513672e+00 -1.362211338916270664e+00 -4.039682852740810114e-08 5.030179372094190386e-04 -6.024613267748327949e+00 0.000000000000000000e+00
1.039999961853027344e+00 -1.336014967014034660e+00 -2.116899920775336132e-08 5.147330659014646981e-04 -6.024601533391806818e+00 0.000000000000000000e+00
1.059999942779541016e+00 -1.310807137447732140e+00 -1.097032387080052171e-08 5.340720095527421883e-04 -6.024582184249480221e+00 0.000000000000000000e+00
1.080000042915344238e+00 -1.286532931198700158e+00 -5.622043982197413675e-09 5.607298256199727158e-04 -6.024555521085132703e+00 0.000000000000000000e+00
1.100000023841857910e+00 -1.263141423358723703e+00 -2.849146801404244600e-09 5.942861652787120169e-04 -6.024521961972577166e+00 0.000000000000000000e+00
1.120000004768371582e+00 -1.240585326513032216e+00 -1.427814668509129962e-09 6.342119016157656388e-04 -6.024482034814908182e+00 0.000000000000000000e+00
1.139999985694885254e+00 -1.218820671661926536e+00 -7.075487470790789666e-10 6.798774730687009212e-04 -6.024436368523189422e+00 0.000000000000000000e+00
1.159999966621398926e+00 -1.197806522150513864e+00 -3.467048605823990410e-10 7.305628105504855929e-04 -6.024385682824862975e+00 0.000000000000000000e+00
1.179999947547912598e+00 -1.177504716690335629e+00 -1.679865301893041153e-10 7.854686917252292830e-04 -6.024330776764970530e+00 0.000000000000000000e+00
1.200000047683715820e+00 -1.157879638078830098e+00 -8.048079607307344253e-11 8.437293433972350033e-04 -6.024272516025792612e+00 0.000000000000000000e+00
1.220000028610229492e+00 -1.138898004667701747e+00 -3.812466248677485529e-11 9.044260932949293487e-04 -6.024211819233538989e+00 0.000000000000000000e+00
1.240000009536743164e+00 -1.120528682011771027e+00 -1.785700800054394730e-11 9.666018559840564061e-04 -6.024149643450582126e+00 0.000000000000000000e+00
1.259999990463256836e+00 -1.102742512456028612e+00 -8.269773921240134996e-12 1.029276224491690187e-03 -6.024086969072486752e+00 0.000000000000000000e+00
1.279999971389770508e+00 -1.085512160698903106e+00 -3.786643786429166910e-12 1.091460929671608836e-03 -6.024024784362824292e+00 0.000000000000000000e+00
1.299999952316284180e+00 -1.068811973611227817e+00 -1.714292925563641426e-12 1.152175423542880096e-03 -6.023964069866880600e+00 0.000000000000000000e+00
1.320000052452087402e+00 -1.052617852798936493e+00 -7.673253304721542222e-13 1.210462340878695319e-03 -6.023905782948597576e+00 0.000000000000000000e+00
1.340000033378601074e+00 -1.036907138578056609e+00 -3.395723848093961395e-13 1.265402595242236250e-03 -6.023850842693806662e+00 0.000000000000000000e+00
1.360000014305114746e+00 -1.021658504187203054e+00 -1.485724080209729339e-13 1.316129871430557789e-03 -6.023800115417427214e+00 0.000000000000000000e+00
1.379999995231628418e+00 -1.006851859198982568e+00 -6.426755690705843231e-14 1.361844285805061333e-03 -6.023754401002967995e+00 0.000000000000000000e+00
1.399999976158142090e+00 -9.924682612104257506e-01 -2.748453051381539207e-14 1.401824999108171928e-03 -6.023714420289628002e+00 0.000000000000000000e+00
1.419999957084655762e+00 -9.784895063948033656e-01 -1.162021213974598043e-14 1.435442304126484294e-03 -6.023680802984594074e+00 0.000000000000000000e+00
1.440000057220458984e+00 -9.648996983990250076e-01 -4.857260242613247216e-15 1.462163960269298587e-03 -6.023654081328444931e+00 0.000000000000000000e+00
1.460000038146972656e+00 -9.516822051540601013e-01 -2.007234901497121115e-15 1.481570391570960097e-03 -6.023634674897140329e+00 0.000000000000000000e+00
1.480000019073486328e+00 -9.388213281720243497e-01 -8.199959129617070339e-16 1.493355982741549843e-03 -6.023622889305968009e+00 0.000000000000000000e+00
1.500000000000000000e+00 -9.263034159777943088e-01 -3.311661880034961046e-16 1.497333783230615995e-03 -6.023618911505479012e+00 0.000000000000000000e+00
1.519999980926513672e+00 -9.141155037464447908e-01 -1.322258472169863035e-16 1.493441439635218937e-03 -6.023622803849074003e+00 0.000000000000000000e+00
1.539999961853027344e+00 -9.022441532138432141e-01 -5.219157519007210038e-17 1.481740701558753853e-03 -6.023634504587150218e+00 0.000000000000000000e+00
1.559999942779541016e+00 -8.906766446760231437e-01 -2.036455491915460920e-17 1.462414962153624123e-03 -6.023653830326555436e+00 0.000000000000000000e+00
1.580000042915344238e+00 -8.794019913497813645e-01 -7.855169896377143950e-18 1.435769343042493217e-03 -6.023680475945666579e+00 0.000000000000000000e+00
1.600000023841857910e+00 -8.684097285591225734e-01 -2.995429698739045678e-18 1.402225776885707023e-03 -6.023714019511823281e+00 0.000000000000000000e+00
1.620000004768371582e+00 -8.576888732729417431e-01 -1.129178862799237883e-18 1.362312064996307453e-03 -6.023753933223712664e+00 0.000000000000000000e+00
1.639999985694885254e+00 -8.472290034723146679e-01 -4.207680345716626070e-19 1.316655246390615068e-03 -6.023799590042318464e+00 0.000000000000000000e+00
1.659999966621398926e+00 -8.370211846643751397e-01 -1.549944751952568921e-19 1.265977042561605226e-03 -6.023850268246147444e+00 0.000000000000000000e+00
1.679999947547912598e+00 -8.270568843420215144e-01 -5.644186067118422951e-20 1.211079306540214975e-03 -6.023905165982168519e+00 0.000000000000000000e+00
1.700000047683715820e+00 -8.173270326204383762e-01 -2.031770704300155914e-20 1.152825338882308400e-03 -6.023963419949827092e+00 0.000000000000000000e+00
1.720000028610229492e+00 -8.078230033108116936e-01 -7.229564101878451922e-21 1.092130725402719847e-03 -6.024024114563306220e+00 0.000000000000000000e+00
1.740000009536743164e+00 -7.985374625831388462e-01 -2.542915966181971585e-21 1.029955268543055131e-03 -6.024086290020165713e+00 0.000000000000000000e+00
1.759999990463256836e+00 -7.894633895992022588e-01 -8.842068084107168471e-22 9.672824021239598627e-04 -6.024148962886584968e+00 0.000000000000000000e+00
1.779999971389770508e+00 -7.805932235603540992e-01 -3.039160874668642259e-22 9.050973872234153311e-04 -6.024211147901485930e+00 0.000000000000000000e+00
1.799999952316284180e+00 -7.719197587192201393e-01 -1.032539496145946578e-22 8.443778848948078159e-04 -6.024271867403814262e+00 0.000000000000000000e+00
1.820000052452087402e+00 -7.634369239742395674e-01 -3.467628113461832146e-23 7.860843699177521822e-04 -6.024330160918791144e+00 0.000000000000000000e+00
1.840000033378601074e+00 -7.551388943992369818e-01 -1.151203119968939024e-23 7.311386030340248339e-04 -6.024385106685675062e+00 0.000000000000000000e+00
1.860000014305114746e+00 -7.470193128639687208e-01 -3.777812315868224657e-24 6.804041000002256697e-04 -6.024435841188708451e+00 0.000000000000000000e+00
1.879999995231628418e+00 -7.390721094120191736e-01 -1.225384153265903553e-24 6.346787711425714131e-04 -6.024481566517566833e+00 0.000000000000000000e+00
1.899999976158142090e+00 -7.312922194536929377e-01 -3.928878009348146211e-25 5.946861886642307001e-04 -6.024521559100044499e+00 0.000000000000000000e+00
1.919999957084655762e+00 -7.236747737992687002e-01 -1.245234644873817742e-25 5.610584412904683809e-04 -6.024555186847418753e+00 0.000000000000000000e+00
1.940000057220458984e+00 -7.162143851737025058e-01 -3.901170038540019271e-26 5.343237075055594148e-04 -6.024581921581203758e+00 0.000000000000000000e+00
1.960000038146972656e+00 -7.089059008645899329e-01 -1.208017880694539083e-26 5.149027825617542463e-04 -6.024601342506147539e+00 0.000000000000000000e+00
1.980000019073486328e+00 -7.017450661879890417e-01 -3.697505047763227767e-27 5.031033593880760183e-04 -6.024613141929321181e+00 0.000000000000000000e+00
2.000000000000000000e+00 -6.947277828472980810e-01 -1.118727376880403446e-27 4.991115065745966141e-04 -6.024617133782134815e+00 0.000000000000000000e+00
2.019999980926513672e+00 -6.878494523319547138e-01 -3.345752059667854088e-28 5.029894195725613916e-04 -6.024613255869136097e+00 0.000000000000000000e+00
2.039999961853027344e+00 -6.811056694581353321e-01 -9.889862307787493120e-29 5.146766942071997987e-04 -6.024601568594501799e+00 0.000000000000000000e+00
2.059999942779541016e+00 -6.744928369165222870e-01 -2.889595361879271059e-29 5.339890358140022761e-04 -6.024582256252895007e+00 0.000000000000000000e+00
2.079999923706054688e+00 -6.680074835070173300e-01 -8.345616290802737354e-30 5.606204684958196764e-04 -6.024555624820212785e+00 0.000000000000000000e+00
2.099999904632568359e+00 -6.616456577212856960e-01 -2.382470489053228693e-30 5.941518205303122175e-04 -6.024522093468179129e+00 0.000000000000000000e+00
2.119999885559082031e+00 -6.554035687238660701e-01 -6.722280022885896175e-31 6.340564293812517207e-04 -6.024482188859328069e+00 0.000000000000000000e+00
2.140000104904174805e+00 -6.492781570430857796e-01 -1.874778854062635940e-31 6.797035983594065453e-04 -6.024436541690350033e+00 0.000000000000000000e+00
2.160000085830688477e+00 -6.432664655993500791e-01 -5.168366443209891842e-32 7.303709906893200102e-04 -6.024385874298019417e+00 0.000000000000000000e+00
2.180000066757202148e+00 -6.373650778146687790e-01 -1.408311377316052404e-32 7.852617502454971180e-04 -6.024330983538463968e+00 0.000000000000000000e+00
2.200000047683715820e+00 -6.315707116793618514e-01 -3.792779719705000319e-33 8.435132269188784894e-04 -6.024272732061790592e+00 0.000000000000000000e+00
2.220000028610229492e+00 -6.258807510043985500e-01 -1.009614617681675800e-33 9.042043257919372967e-04 -6.024212040962916959e+00 0.000000000000000000e+00
2.240000009536743164e+00 -6.202926632565161080e-01 -2.656557685533312413e-34 9.663750203236579073e-04 -6.024149870268385776e+00 0.000000000000000000e+00
